Zeit;Leistung
08.03.2026 12:29:49; 29.8
08.03.2026 12:29:54; 84.9
08.03.2026 12:29:59; 84.9
08.03.2026 12:30:04; 84.9
08.03.2026 12:30:09; 84.9
08.03.2026 12:30:14; 84.9
08.03.2026 12:30:19; 84.9
08.03.2026 12:30:24; 59.8
08.03.2026 12:30:29; 59.8
08.03.2026 12:30:34; 59.8
08.03.2026 12:30:39; 59.8
08.03.2026 12:30:44; 59.8
08.03.2026 12:30:49; 59.8
08.03.2026 12:30:54; 156.4
08.03.2026 12:31:00; 156.4
08.03.2026 12:31:05; 156.4
08.03.2026 12:31:10; 156.4
08.03.2026 12:31:15; 156.4
08.03.2026 12:31:20; 156.4
08.03.2026 12:31:25; 19.4
08.03.2026 12:31:30; 19.4
08.03.2026 12:31:35; 19.4
08.03.2026 12:31:40; 19.4
08.03.2026 12:31:45; 19.4
08.03.2026 12:31:50; 19.4
08.03.2026 12:31:55; 68.5
08.03.2026 12:32:00; 68.5
08.03.2026 12:32:05; 68.5
08.03.2026 12:32:10; 68.5
08.03.2026 12:32:15; 68.5
08.03.2026 12:32:21; 68.5
08.03.2026 12:32:26; 66.6
08.03.2026 12:32:31; 66.6
08.03.2026 12:32:36; 66.6
08.03.2026 12:32:41; 66.6
08.03.2026 12:32:46; 66.6
08.03.2026 12:32:51; 66.6
08.03.2026 12:32:56; 46.6
08.03.2026 12:33:01; 46.6
08.03.2026 12:33:06; 46.6
08.03.2026 12:33:11; 46.6
08.03.2026 12:33:16; 46.6
08.03.2026 12:33:21; 46.6
08.03.2026 12:33:26; 69.5
08.03.2026 12:33:31; 69.5
08.03.2026 12:33:36; 69.5
08.03.2026 12:33:42; 69.5
08.03.2026 12:33:47; 69.5
08.03.2026 12:33:52; 3.9
08.03.2026 12:33:57; 3.9
08.03.2026 12:34:02; 3.9
08.03.2026 12:34:07; 3.9
08.03.2026 12:34:12; 3.9
08.03.2026 12:34:17; 3.9
08.03.2026 12:34:22; 66.6
08.03.2026 12:34:27; 66.6
08.03.2026 12:34:32; 66.6
08.03.2026 12:34:37; 66.6
08.03.2026 12:34:43; 66.6
08.03.2026 12:34:48; 66.6
08.03.2026 12:34:53; 100.9
08.03.2026 12:34:58; 100.9
08.03.2026 12:35:04; 100.9
08.03.2026 12:35:10; 100.9
08.03.2026 12:35:15; 100.9
08.03.2026 12:35:20; 100.9
08.03.2026 12:35:25; 82.3
08.03.2026 12:35:30; 82.3
08.03.2026 12:35:35; 82.3
08.03.2026 12:35:40; 82.3
08.03.2026 12:35:45; 82.3
08.03.2026 12:35:50; 82.3
08.03.2026 12:35:55; 183.6
08.03.2026 12:36:00; 183.6
08.03.2026 12:36:06; 183.6
08.03.2026 12:36:11; 183.6
08.03.2026 12:36:18; 183.6
08.03.2026 12:36:23; 171.8
08.03.2026 12:36:28; 171.8
08.03.2026 12:36:33; 171.8
08.03.2026 12:36:38; 171.8
08.03.2026 12:36:43; 171.8
08.03.2026 12:36:48; 171.8
08.03.2026 12:36:53; 227.1
